scenario,run #,output dollar year,target station capacity (kg/day),target number of stations,one-way delivery distance (mile),electricity cost ($/kWh),diesel cost ($/gallon),electricity emission factor (kg CO2/kWh),diesel emission factor (kg CO2/gallon),hydrogen prod. emission factor (kg CO2-eq/kg),formic acid prod. emission factor (kg CO2-eq/kg),hydrogen purchase cost ($/kg),formic acid purchase cost ($/kg),formic acid production pathway,hydr. reaction temperature (K),hydr. reaction pressure (bar),hydr. reaction yield,hydr. reactor volume (m^3),number of hydr. reactors,hydr. catalyst amount (kg),hydr. catalyst cost ($/kg),hydr. catalyst lifetime (yr),hydr. reactor energy (unit TBD),hydr. separator energy (unit TBD),CO2 electrolyzer purchase cost ($/m^2),terminal formic acid storage amount (days),dehydr. reaction temperature (K),dehydr. reaction pressure (bar),dehydr. reaction yield,dehydr. reactor volume (m^3),number of dehydr. reactors,dehydr. catalyst amount (kg),dehydr. catalyst cost ($/kg),dehydr. catalyst lifetime (yr),dehydr. reactor energy (unit TBD),dehydr. gas/liquid separator energy (unit TBD),station formic acid storage amount (days),pathway,location,total levelized cost of hydrogen ($/kg H2)
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Pt 4nm,34,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,363.1578947368421,100.0,0.9999,0.069,1.0,9.103536334800001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.391878511410708
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Pt 4nm,35,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,373.6842105263158,100.0,0.9999,0.033,1.0,4.353865203600001,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,4.374566729942259
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Pt 4nm,36,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,384.2105263157895,100.0,0.9999,0.017,1.0,2.2429002563999996,3000.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,7.118231422744923
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,37,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,300.0,1.0,0.9999,1.54360954360954,1.0,203.63528023284775,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,6.738462098373787
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,38,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,310.5263157894737,1.0,0.9999,1.02910602910602,1.0,135.76120690228566,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,6.557564756551669
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,39,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,321.0526315789474,1.0,0.9999,0.78,1.0,102.89876688,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,6.41300873033218
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,truck,11.135787798322093
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,refueling station,2.5034941358787273
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,terminal,2.7909702422978375
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,compressed hydrogen,truck,0.877489096338476
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,liquefier,4.4352310750937525
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,refueling station,1.8662260539119262
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,terminal,0.6629559750387
Cu 4nm,40,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,331.578947368421,1.0,0.9999,0.58,1.0,76.51446767999998,1400.0,1.0,0.0,0.0,1.0,liquid hydrogen,truck,0.30940815950784856
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,refueling station,6.29032465379729
Cu 4nm,41,2022.0,1000.0,10.0,100.0,0.1709,6.028,0.228,10.18,0.0,0.0,0.31,0.0,electro,366.15,105.0,1.0,1.0,1.0,53.0,5450.0,1.0,0.0,0.0,5250.0,0.25,342.1052631578947,1.0,0.9999,0.41,1.0,54.08781336,1400.0,1.0,0.0,0.0,1.0,LOHC - formic acid,terminal,15.020300860716624
